Code Postal,Commune,Population,Code Département,latitude,longitude
76200,DIEPPE,32700.000000000004,76,49.9222503951,1.08681168449
52360,ANDILLY EN BASSIGNY,100.0,52,47.9283690025,5.520492530519999
39290,BIARNE,400.0,39,47.1454413505,5.45151056819
97300,CAYENNE,57000.0,97,5.02173742828,-52.5012511113
71640,SAINT MARTIN SOUS MONTAIGU,300.00000000000006,71,46.8134978292,4.7100275215
85390,TALLUD SAINTE GEMME,500.0,85,46.6949386862,-0.886169517112
77160,SAINT HILLIERS,400.0,77,48.628914641099996,3.25823552684
50110,BRETTEVILLE,1100.0,50,49.6500323441,-1.508274502
35630,SAINT SYMPHORIEN,500.0,35,48.280614851,-1.80334544561
60112,MARTINCOURT,100.0,60,49.5301768343,1.90447241773
16000,ANGOULEME,42200.0,16,45.6472585146,0.14514490683
16460,MOUTON,200.0,16,45.887443561400005,0.236451070535
01150,LAGNIEU,6700.0,01,45.89170157979999,5.32917518895
81170,MONTROSIER,0.0,81,44.1302381155,1.84091338428
12260,BALAGUIER D OLT,100.0,12,44.5189126443,1.9771926377200002
50190,FEUGERES,300.00000000000006,50,49.1487759285,-1.31727331355
77410,GRESSY,900.0,77,48.9650099729,2.66440376724
19250,SAINT SULPICE LES BOIS,100.0,19,45.613289994,2.14152354992
04140,AUZET,100.0,04,44.3054001563,6.31115592449
78280,GUYANCOURT,28200.0,78,48.7730783892,2.07605207737
24420,SARLIAC SUR L ISLE,1000.0,24,45.239863933100004,0.8663912360320001
57260,ZOMMANGE,0.0,57,48.8223763728,6.8005971224
89100,SALIGNY,700.0000000000001,89,48.2154264712,3.35240862773
59740,BERELLES,200.0,59,50.2136798325,4.10541703727
81500,SAINT LIEUX LES LAVAUR,800.0,81,43.7554264288,1.7475268024900001
25270,ARC SOUS MONTENOT,200.0,25,46.915182764499995,6.0059928854699995
84170,MONTEUX,10900.0,84,44.033525600299996,4.9847476644999995
57180,TERVILLE,6500.0,57,49.3465483422,6.13220160083
71520,BOURGVILAIN,300.00000000000006,71,46.3647474088,4.6374564318500004
79320,MONCOUTANT,3100.0,79,46.7361693715,-0.578776799054
73730,ROGNAIX,400.0,73,45.5705817374,6.423144518940001
41400,ANGE,800.0,41,47.31651860229999,1.23978157464
36200,BADECON LE PIN,800.0,36,46.532036139,1.6019032186200002
25530,CHEVIGNEY LES VERCEL,100.0,25,47.1651371592,6.367682296490001
57120,PIERREVILLERS,1500.0,57,49.225554905799996,6.0957765547200005
38840,SAINT HILAIRE DU ROSIER,1900.0,38,45.0907903238,5.25013852882
81440,BROUSSE,300.00000000000006,81,43.720141927,2.06153730693
82370,CAMPSAS,1200.0,82,43.8873028891,1.32880119974
14320,CLINCHAMPS SUR ORNE,1100.0,14,49.082790531099995,-0.403970928177
50810,LA BARRE DE SEMILLY,900.0,50,49.1063271499,-1.01818230779
68130,SCHWOBEN,300.00000000000006,68,47.6075218956,7.29884312664
72110,BEAUFAY,1400.0,72,48.142346619399994,0.342290713803
05140,SAINT JULIEN EN BEAUCHENE,100.0,05,44.6264570637,5.719799759380001
24220,BEYNAC ET CAZENAC,500.0,24,44.857270235600005,1.13222078955
26120,CHABEUIL,6600.0,26,44.908225584200004,5.00743034189
25290,EPEUGNEY,500.0,25,47.1273381655,6.019958836290001
72240,DOMFRONT EN CHAMPAGNE,1000.0,72,48.10917227979999,0.045002697148199995
57670,LENING,300.00000000000006,57,48.958175887299994,6.81929265344
68440,HABSHEIM,4800.0,68,47.726261392,7.433445712060001
27800,SAINT ELOI DE FOURQUES,500.0,27,49.235673220100004,0.802775022457
64360,ABOS,500.0,64,43.353874213500006,-0.550692004112
46190,CALVIAC,200.0,46,44.9180119841,2.06736434321
83200,LE REVEST LES EAUX,3700.0,83,43.1824918424,5.94565392204
57830,FOULCREY,200.0,57,48.640240975699996,6.86776109913
91540,MENNECY,13300.0,91,48.5586242184,2.43753236038
32310,MAIGNAUT TAUZIA,200.0,32,43.888506896,0.399761933288
74370,METZ TESSY,2600.0,74,45.938445129499996,6.10517585602
70200,VOUHENANS,400.0,70,47.6424367134,6.49403579676
49250,SAINT GEORGES DU BOIS,400.0,49,47.494531658599996,-0.221401367845
45570,OUZOUER SUR LOIRE,2700.0,45,47.7843937,2.47737458282
15240,LA MONSELIE,100.0,15,45.321229006,2.5513261696500003
02220,VASSENY,200.0,02,49.355627525200006,3.48910249175
62890,AUDREHEM,500.0,62,50.7714356577,1.9845160658599998
32500,PIS,100.0,32,43.786654697399996,0.708992924431
12270,LUNAC,400.0,12,44.2405098268,2.1003861451700003
22440,LA MEAUGON,1300.0,22,48.5044768613,-2.84729418508
91730,TORFOU,300.00000000000006,91,48.5320494268,2.23447204587
89570,TURNY,700.0000000000001,89,48.0654471891,3.73424677868
08130,SAINTE VAUBOURG,100.0,08,49.4597154807,4.59237076112
60150,MACHEMONT,700.0000000000001,60,49.5099441905,2.875553005
59554,TILLOY LEZ CAMBRAI,600.0000000000001,59,50.2010948825,3.2142953697400003
29800,PLOUDIRY,900.0,29,48.4572473494,-4.1292259183899995
17430,SAINT HIPPOLYTE,1300.0,17,45.9198703097,-0.905117939333
12340,CRUEJOULS,400.0,12,44.443900145200004,2.8635499307099996
25320,BYANS SUR DOUBS,600.0000000000001,25,47.112977342600004,5.847439038689999
02220,COURCELLES SUR VESLE,300.00000000000006,02,49.348025885,3.57684035869
30870,CLARENSAC,3800.0,30,43.837174103100004,4.22473221709
60640,BERLANCOURT,300.00000000000006,60,49.6785871051,3.08371773899
51230,BROUSSY LE GRAND,300.00000000000006,51,48.788979735299996,3.87056310376
59143,MILLAM,800.0,59,50.8559210958,2.2512077032900004
62156,ETAING,400.0,62,50.2720246326,2.99815975036
25650,MONTBENOIT,400.0,25,46.983512785600006,6.46539409357
80270,METIGNY,100.0,80,49.9367802972,1.9114333016599998
62185,SAINT TRICAT,700.0000000000001,62,50.8926601154,1.82664044658
37360,ROUZIERS DE TOURAINE,1200.0,37,47.5311263676,0.647449146554
31110,GOUAUX DE LARBOUST,100.0,31,42.7805722795,0.47730628000299996
58700,ARTHEL,100.0,58,47.2439939183,3.4063927539499996
62173,RANSART,400.0,62,50.2055666044,2.67670768859
71190,SAINT NIZIER SUR ARROUX,100.0,71,46.814321950200004,4.15821443089
35170,BRUZ,16200.0,35,48.0261755313,-1.74817480915
33390,BLAYE,4900.0,33,45.127899764,-0.669707092291
70280,RADDON ET CHAPENDU,900.0,70,47.8553521671,6.4533442174
39230,RECANOZ,100.0,39,46.8075358585,5.50670929892
27170,BEAUMONT LE ROGER,3000.0,27,49.059210453199995,0.754833574426
47330,DOUZAINS,300.00000000000006,47,44.636309751999995,0.551520734246
02290,BIEUXY,0.0,02,49.4476050585,3.26985890807
71800,VAUBAN,200.0,71,46.2639696284,4.22242971083
30200,SAINT LAURENT DE CARNOLS,500.0,30,44.225648596599996,4.53204790849
42830,LA TUILIERE,300.00000000000006,42,45.9586791748,3.8127891957699998
60380,MORVILLERS,400.0,60,49.5843809513,1.87218404343
01800,SAINT ELOI,400.0,01,45.9322494861,5.15187041178
55130,DAINVILLE BERTHELEVILLE,200.0,55,48.4507669673,5.50858709349
53170,SAINT CHARLES LA FORET,200.0,53,47.9194763101,-0.5689048572500001
40190,ARTHEZ D ARMAGNAC,100.0,40,43.8904301026,-0.247231913663
40560,VIELLE SAINT GIRONS,1200.0,40,43.9395837379,-1.32552380465
63210,CEYSSAT,600.0000000000001,63,45.7698934261,2.9244283989
65190,CASTERA LANUSSE,0.0,65,43.1721431119,0.291846368196
22600,SAINT MAUDAN,400.0,22,48.111412567799995,-2.76769637126
62124,BEAUMETZ LES CAMBRAI,600.0000000000001,62,50.1255965767,2.9865962252099996
02220,COUVRELLES,200.0,02,49.333984100900004,3.48486954064
02260,GERGNY,200.0,02,49.9326319225,3.92972384714
80600,NEUVILLETTE,200.0,80,50.2084339297,2.3146303419
86220,SAINT REMY SUR CREUSE,400.0,86,46.934761065,0.68067530374
27210,SAINT PIERRE DU VAL,500.0,27,49.390892943999994,0.366485992919
32290,SAINT PIERRE D AUBEZIES,100.0,32,43.6493896565,0.162149090405
77550,REAU,1100.0,77,48.607393136599995,2.62398597049
01550,POUGNY,800.0,01,46.145091468500006,5.95100479291
47340,CASSIGNAS,100.0,47,44.3000939624,0.781102690761
17330,DOEUIL SUR LE MIGNON,300.00000000000006,17,46.123861632200004,-0.549321763075
20237,FICAJA,0.0,2B,42.420940762,9.37847639312
50490,VAUDRIMESNIL,400.0,50,49.1610665135,-1.41852676139
80200,BERNY EN SANTERRE,200.0,80,49.8665475178,2.85058126397
58260,TROIS VEVRES,200.0,58,46.9112215122,3.42242349709
40170,SAINT JULIEN EN BORN,1500.0,40,44.0910922901,-1.24835443544
52220,FRAMPAS,200.0,52,48.5195287693,4.8332793403
21410,BARBIREY SUR OUCHE,300.00000000000006,21,47.2520386403,4.74025320877
14210,PREAUX BOCAGE,100.0,14,49.052632123100004,-0.509209645231
57330,HETTANGE GRANDE,7500.0,57,49.417331214899995,6.15258748635
80800,MERICOURT L ABBE,600.0000000000001,80,49.945066215,2.56298035307
80540,OISSY,200.0,80,49.9026966706,2.0602586683400004
16240,MONTJEAN,300.00000000000006,16,46.0796805588,0.10982899453600001
59740,ECCLES,100.0,59,50.198841334799994,4.0981334160500005
60370,BERTHECOURT,1600.0,60,49.3451833083,2.22291035284
50500,SAINT COME DU MONT,500.0,50,49.3317896606,-1.26025005483
16700,BARRO,400.0,16,46.0050083194,0.23582564084600002
61320,SAINTE MARIE LA ROBERT,100.0,61,48.6261229757,-0.14389947410599999
28250,LA FRAMBOISIERE,300.00000000000006,28,48.597334686,1.0158855631700001
44640,ROUANS,2600.0,44,47.1763592414,-1.84313535499
85260,L HERBERGEMENT,2700.0,85,46.9166207979,-1.37033557148
35190,LA CHAPELLE AUX FILTZMEENS,700.0000000000001,35,48.3817396388,-1.8184050063
67120,ALTORF,1200.0,67,48.524723906700004,7.538982262589999
32400,SEGOS,200.0,32,43.6299075167,-0.261024966204
50250,COIGNY,200.0,50,49.3221921843,-1.38816879974
88500,FRENELLE LA PETITE,0.0,88,48.3497634431,6.06246053491
57720,HOTTVILLER,600.0000000000001,57,49.0782664216,7.35808063345
69700,CHASSAGNY,1200.0,69,45.6052853309,4.73091163688
41290,VILLENEUVE FROUVILLE,100.0,41,47.7852258019,1.3172421295999999
25340,SANTOCHE,100.0,25,47.4092325393,6.5028747061
57170,BURLIONCOURT,200.0,57,48.8625578408,6.57951956171
28240,LES CORVEES LES YYS,300.00000000000006,28,48.365257503900004,1.14754318067
71640,MERCUREY,1300.0,71,46.834318433,4.72413233505
45210,ROZOY LE VIEIL,400.0,45,48.118343216099994,2.95141929917
88320,ROBECOURT,100.0,88,48.137469252799995,5.7093887066999995
54310,HOMECOURT,6400.0,54,49.222479805,5.992705637669999
89700,CHENEY,300.00000000000006,89,47.9131115913,3.96166576209
52400,DAMREMONT,200.0,52,47.948755784700005,5.64105093613
45500,NEVOY,1100.0,45,47.7333698571,2.59240936936
27440,BACQUEVILLE,500.0,27,49.3219203458,1.3665865765799998
72260,COURGAINS,600.0000000000001,72,48.2907641209,0.2766633169
76780,CROISY SUR ANDELLE,500.0,76,49.459475346800005,1.4068172424399998
33210,BIEUJAC,500.0,33,44.538364976400004,-0.154398483279
40300,LABATUT,1400.0,40,43.5522821806,-0.998234258589
14700,SAINT PIERRE DU BU,400.0,14,48.8646040738,-0.204189427047
61230,ORGERES,200.0,61,48.752506479,0.3456805156
24170,SAGELAT,400.0,24,44.7848099741,1.0230502072499998
31260,HIS,200.0,31,43.0649908424,0.965815037259
26400,OMBLEZE,100.0,26,44.8638431214,5.23078207101
11600,VILLEGAILHENC,1600.0,11,43.2718025661,2.34692667896
47210,MONTAUT,200.0,47,44.605824589899996,0.682418964393
57430,SARRALBE,4600.0,57,48.9956964636,7.011585366679999
61150,SAINT BRICE SOUS RANES,200.0,61,48.6784450821,-0.19335744417
10130,VOSNON,200.0,10,48.1085969671,3.8353915259900004
43100,LAMOTHE,800.0,43,45.3149483053,3.42693431019
84160,CADENET,4100.0,84,43.730405628199996,5.38354319666
58250,THAIX,100.0,58,46.8493225096,3.7133101349800004
55130,DELOUZE ROSIERES,100.0,55,48.565745167399996,5.530767067849999
17230,CHARRON,2300.0,17,46.2936903771,-1.08092039856
02360,SAINT CLEMENT,100.0,02,49.7752799579,4.07288901165
73250,SAINT PIERRE D ALBIGNY,3700.0,73,45.57632593979999,6.1598571366999995
08130,MONT LAURENT,100.0,08,49.4637340301,4.47834727509
24320,GOUT ROSSIGNOL,400.0,24,45.4163367159,0.40556165007
18320,MENETOU COUTURE,300.00000000000006,18,47.041997511400005,2.93649799809
26190,LEONCEL,100.0,26,44.9241441002,5.20544856273
73700,SEEZ,2300.0,73,45.647805490500005,6.83575624707
27680,SAINTE OPPORTUNE LA MARE,400.0,27,49.4248481767,0.5336303001739999
68190,UNGERSHEIM,2000.0,68,47.8739838916,7.30532668717
38680,PONT EN ROYANS,900.0,38,45.0609236607,5.34591472176
53370,SAINT PIERRE DES NIDS,1900.0,53,48.39811891390001,-0.10857831747300001
68470,FELLERING,1700.0000000000002,68,47.9157234129,6.95863361019
70100,CHAMPTONNAY,100.0,70,47.375899678100005,5.6613436663
10200,FRESNAY,0.0,10,48.309176540500005,4.75726662976
57580,THIMONVILLE,200.0,57,48.944689628599996,6.393673536130001
71340,IGUERANDE,1000.0,71,46.2165272056,4.07699692762
03430,VILLEFRANCHE D ALLIER,1300.0,03,46.396311035699995,2.84126895926
88260,SANS VALLOIS,100.0,88,48.161764463699996,6.1030177625
20111,CASAGLIONE,400.0,2A,42.0695824094,8.759993054530002
31260,MONTSAUNES,400.0,31,43.110281481899996,0.932230467606
54116,PRAYE,300.00000000000006,54,48.437631952,6.11147744521
18250,LA CHAPELOTTE,200.0,18,47.3342226318,2.5989427382
83690,SILLANS LA CASCADE,600.0000000000001,83,43.56588240560001,6.165152405750001
63500,LES PRADEAUX,300.00000000000006,63,45.5132697587,3.29159884788
28250,SENONCHES,3200.0,28,48.559589173999996,1.01905757079
12550,PLAISANCE,200.0,12,43.929841907,2.5626638404400004
39320,MONTREVEL,100.0,39,46.426023525699996,5.49493800211
55600,THONNE LA LONG,300.00000000000006,55,49.5661986662,5.425625531100001
54160,PIERREVILLE,300.00000000000006,54,48.548574626800004,6.110749276390001
62990,LESPINOY,200.0,62,50.4276154192,1.86447871866
19120,QUEYSSAC LES VIGNES,200.0,19,44.9644974999,1.7678811648900001
84400,LAGARDE D APT,0.0,84,43.9838729786,5.48164417071
38190,LE CHAMP PRES FROGES,1200.0,38,45.2814832308,5.938631473180001
22410,PLOURHAN,2000.0,22,48.6312552228,-2.88203367765
41100,AREINES,600.0000000000001,41,47.798048978900006,1.10277891267
22330,SAINT JACUT DU MENE,700.0000000000001,22,48.27815823939999,-2.48623226273
59232,VIEUX BERQUIN,2400.0,59,50.693250471499994,2.62068917125
28630,SOURS,1800.0,28,48.4134954931,1.5964529648399999
57810,RECHICOURT LE CHATEAU,600.0000000000001,57,48.678407747,6.8427618076600005
37500,SAINT BENOIT LA FORET,900.0,37,47.212896471099995,0.321999441383
69380,CHASSELAY,2700.0,69,45.8749558525,4.7708529699
17500,SAINT GERMAIN DE VIBRAC,200.0,17,45.421403313199995,-0.32782534719399997
33750,NERIGEAN,900.0,33,44.843131883000005,-0.284955496145
80140,FRESNOY ANDAINVILLE,100.0,80,49.9086024009,1.79178711806
73200,PALLUD,700.0000000000001,73,45.6932959601,6.38998049719
10200,ECLANCE,100.0,10,48.3074667085,4.64323131646
31550,CINTEGABELLE,2600.0,31,43.306827534700005,1.53572104777
65440,ANCIZAN,300.00000000000006,65,42.8993345679,0.283796847933
27180,AULNAY SUR ITON,700.0000000000001,27,48.993947139899994,1.0550980279100002
52600,PALAISEUL,100.0,52,47.7669628042,5.4173189193599995
26750,GENISSIEUX,2000.0,26,45.0819148,5.090237462219999
46400,FRAYSSINHES,200.0,46,44.8726104417,1.94132532683
02200,NAMPTEUIL SOUS MURET,100.0,02,49.30514039689999,3.43398003516
89480,COULANGES SUR YONNE,600.0000000000001,89,47.541473076,3.5245175695
51270,LA VILLE SOUS ORBAIS,100.0,51,48.9652642255,3.6770695141400003
72390,BOUER,300.00000000000006,72,48.0763794687,0.633804754102
64330,MONCLA,100.0,64,43.5813150725,-0.222857074215
54930,HOUSSEVILLE,200.0,54,48.4077357566,6.11574371641
77370,FONTAINS,300.00000000000006,77,48.521763357,3.0068706055799996
29770,AUDIERNE,2300.0,29,48.024107757399996,-4.54448750165
22400,PLANGUENOUAL,1900.0,22,48.5332542143,-2.5679795637700003
51220,SAINT THIERRY,600.0000000000001,51,49.297621537,3.9753240616300003
38350,MAYRES SAVEL,100.0,38,44.8864456242,5.71096631054
23460,SAINT PIERRE BELLEVUE,200.0,23,45.907495995699996,1.8962812961900002
74250,SAINT JEAN DE THOLOME,900.0,74,46.1107199959,6.41494686229
62550,NEDON,200.0,62,50.517823444499996,2.36307041105
68130,OBERMORSCHWILLER,400.0,68,47.6414713368,7.316417393189999
30630,GOUDARGUES,1000.0,30,44.2089882991,4.43936949575
03500,LOUCHY MONTFAND,400.0,03,46.3075829687,3.2449192835600003
12160,BARAQUEVILLE,3000.0,12,44.2810938954,2.4496486233900003
17810,SAINT GEORGES DES COTEAUX,2500.0,17,45.7703624625,-0.701151604065
11800,BOUILHONNAC,200.0,11,43.232345623,2.44410859417
14370,CHICHEBOVILLE,500.0,14,49.10513430140001,-0.21993101445799998
91410,PLESSIS SAINT BENOIST,300.00000000000006,91,48.4451994125,2.0030499524
08090,SAINT LAURENT,1200.0,08,49.759138963000005,4.77607432501
65100,OUSTE,0.0,65,43.0464855651,-0.0149801465463
86200,RANTON,200.0,86,46.9989197523,-0.0327224982621
47700,BEAUZIAC,300.00000000000006,47,44.3136376816,0.0325531377518
57780,ROSSELANGE,2900.0,57,49.266709016899995,6.061051806209999
51330,DAMPIERRE LE CHATEAU,100.0,51,49.0075580233,4.802178899419999
77135,PONTCARRE,2000.0,77,48.796292771000005,2.70744366503
32250,FOURCES,300.00000000000006,32,43.9951905461,0.22896910664500003
61470,SAINT GERMAIN D AUNAY,200.0,61,48.9290248327,0.381614351113
13490,JOUQUES,4100.0,13,43.6334137827,5.6567579632800005
95450,VIGNY,1100.0,95,49.080165557,1.92992323682
33790,PELLEGRUE,1000.0,33,44.7382200976,0.0952560866567
11700,CAPENDU,1600.0,11,43.183610224700004,2.5538350475
95650,COURCELLES SUR VIOSNE,300.00000000000006,95,49.073025738000005,1.99630178022
10700,LE CHENE,300.00000000000006,10,48.5628565037,4.17589544005
21130,VILLERS LES POTS,1000.0,21,47.210228676499995,5.34734391445
38800,LE PONT DE CLAIX,11400.0,38,45.125912748699996,5.7019359318800005
33620,CAVIGNAC,1600.0,33,45.096401426999996,-0.38191035806100004
02400,BONNEIL,400.0,02,49.0082419817,3.3459478468
31340,VACQUIERS,1300.0,31,43.790838093199994,1.48368573442
57280,FEVES,900.0,57,49.1891814065,6.106927355750001
84330,SAINT PIERRE DE VASSOLS,500.0,84,44.0949073027,5.14436401724
12210,LAGUIOLE,1300.0,12,44.6942493054,2.86714579983
57220,GOMELANGE,500.0,57,49.238507659899994,6.461402688130001
71520,TRAMAYES,1000.0,71,46.3056528048,4.60368110161
88270,BEGNECOURT,200.0,88,48.209918075,6.16460965145
62650,BIMONT,100.0,62,50.540978292,1.9096601114099998
81150,CASTELNAU DE LEVIS,1500.0,81,43.9437169399,2.0711004159799997
62760,WARLINCOURT LES PAS,200.0,62,50.1841807304,2.50628872795
72600,PANON,0.0,72,48.3391172905,0.300272585869
16140,VILLEJESUS,600.0000000000001,16,45.9072730643,0.0325227133588
25470,BURNEVILLERS,0.0,25,47.332300734700006,7.02071000712
86330,MARTAIZE,400.0,86,46.9199511468,0.0501103603933
85470,BREM SUR MER,2600.0,85,46.611856698900006,-1.8100391792299997
04240,ANNOT,1000.0,04,43.9620009704,6.66395811566
38260,PENOL,300.00000000000006,38,45.3732511215,5.18172674953
39700,DAMPIERRE,1200.0,39,47.1650509305,5.74228998802
62118,PELVES,700.0000000000001,62,50.287212147700004,2.9179793160400003
39570,VEVY,200.0,39,46.666446595500005,5.6635013368400005
54290,LOREY,100.0,54,48.4973673544,6.31479678875
21370,VELARS SUR OUCHE,1700.0000000000002,21,47.3186399344,4.90983945871
55270,VAUQUOIS,0.0,55,49.199378983,5.083255003480001
14100,SAINT JEAN DE LIVET,200.0,14,49.093384673900005,0.242347762493
78980,NEAUPHLETTE,900.0,78,48.935347635,1.5422711327599998
90300,VALDOIE,5100.0,90,47.6712389192,6.84860821584
38650,SAINT MICHEL LES PORTES,200.0,38,44.865040645200004,5.59014871863
89520,THURY,500.0,89,47.5889340898,3.3008954995499997
42560,GUMIERES,300.00000000000006,42,45.5273238675,3.9770873800699995
34230,USCLAS D HERAULT,300.00000000000006,34,43.5218019107,3.46731273264
23130,PIERREFITTE,100.0,23,46.1520867476,2.2327862942500003
06420,BAIROLS,100.0,06,43.987051020699994,7.119694730580001
51290,GIFFAUMONT CHAMPAUBERT,300.00000000000006,51,48.5598653758,4.74815226277
79400,SAINT MAIXENT L ECOLE,7500.0,79,46.412831902700006,-0.210238265156
39130,LARGILLAY MARSONNAY,200.0,39,46.556019802799995,5.66558400939
76400,EPREVILLE,1000.0,76,49.705164413599995,0.36787292953699996
